phrase,tf,df,ngram,char_len,is_protected,noise_penalty,completeness_penalty,base_quality,title_df,claims_df,title_ratio,claims_ratio,title_boost,claims_support_score,support_penalty,final_score,drop_flag,drop_reason,generic_penalty,cleaned_score
결합 약화,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
약화 고온,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
용융 용융,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
용융 관찰,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
화상 촬영,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
텔레 센트,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
기초 용융,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
산 스퍼터,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
크기 계측,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
표면 백금,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
백금 아연,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
대퇴 신장,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
신장 다양,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
착용자 외,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
로봇 공용,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
지지 충분,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
확보 구동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구동 센서,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
센서 전기,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전기 배선,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
필요 전동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전동 방식,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
방식 구동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수동 조절,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
조절 구조,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구조 대퇴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
배전 선로,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
선로 설치,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
설치 각각,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전류 감시,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
벡터 파형,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
파형 측정,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
측정 전류,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
설정 경우,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
회로 개방,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
개방 단락,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
단락 경보,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전류 파형,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
파형 전류,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
포화 경우,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
포화 경보,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전선 설치,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
효과 분할,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
분할 전선,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전선 종류,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
차이 상호,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
발생 최소,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
본체 결합,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
시공 본체,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
본체 커버,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
배선 공간,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
공간 발생,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
용이 배출,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
소자 보유,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
지지 보유,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
소자 구동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
변형 구동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
변형 광학,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
형상 계측,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
부여 구동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
형상 유지,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
형상 기초,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
형상 광학,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
소자 기준,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
형상 변형,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
형상 구동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
출력 구동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
시스템 집,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
시스템 건,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
판독 매체,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
매체 롤러,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
제안 롤러,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
상 가이드,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
사이 적층,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
서로 이동,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
도포 방식,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
방식 조정,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
동위 원소,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
환자 선량,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
환자 전방,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전방 일정,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
중심 선량,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구멍 한정,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
한정 일면,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
치부 마련,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
마련 선량,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
블럭 선량,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
블럭 지면,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
지면 설치,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
적층 폐쇄,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
폐쇄 작업,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
작업 환경,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
환경 개선,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
개선 소요,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
소요 강재,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
절약 루프,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
추진 유닛,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
유닛 순차,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
제거 적층,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
적층 이웃,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
사이 폐쇄,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
반려 동물,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
동물 유골,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
인출 내장,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
베이스 하,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
판 케이스,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
유체 분사,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
분사 공급,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
본체 가열,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
도자기 단,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
설치 받침,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
공급 간편,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
간편 신속,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수 도자기,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
시설 가마,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
단 보관실,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
높이 받침,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
지주 규격,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
규격 수납,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수 보관대,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
보관실 일,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수납 받침,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
부여 규격,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
규격 표식,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
이 메탄올,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
마련 선체,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
선체 마련,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전달 벙커,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
정제 신규,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
헤테로 군,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
입자 이러,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
면 고정자,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
고정자 격,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수용 회전,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
회전 일부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
일부 외부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
외부 노출,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
벽체 회전,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
만곡 지게,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
커링 커링,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
커링 커버,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
접촉 리턴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
부재 리턴,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
부재 외측,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
가압 피부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
피부 밀착,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
밀착 패드,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
가압 모노,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
방식 피부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
패드 피부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
피부 견고,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
견고 밀착,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
밀착 시술,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
환자 피부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
피부 화상,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
화상 발생,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
방지 피부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
전달 시술,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
효과 향상,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
공기 유입,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
공기 배출,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
수용 유입,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
정화 정화,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
모듈 정화,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
모듈 공기,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
이온 발생,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
발생 외부,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
외부 방출,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
물질 대전,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
물질 포집,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
포집 필터,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
필터 제한,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
정화 성능,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
용이 기준,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
농도 추정,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
후 원자로,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
화합물 열,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
안정 휘발,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
휘발 증기,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
품질 주석,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
극 자외선,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
미세 회로,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
구현 유기,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
상 액티브,1,1,2,4,False,0.0,0.0,1.4917,0,0,0.0,0.0,0.0,0.0,0.0,1.4917,True,fragment_like,0.0,1.4917
